Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357942	4.86388535565557	5.58580638098963	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	8.01413006848516	3.17250205207117	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	8.97414059704961	3.67646170783289	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	8.06532330578984	4.96419478583582	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	7.21186013287725	4.54944659400232	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	10.3251442439002	-1.12183267247431	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	6.82780404156865	5.40013552832849	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	10.444293451969	-2.72673200440161	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	10.3947100169104	-2.80271421742193	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	7.08722157544316	4.72052003073938	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	8.01430649823369	3.97536564994104	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	8.83766121930303	3.04702187705286	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	7.86424441403569	3.43542433905847	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	9.02848382062139	3.36897755790003	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	9.84989018506231	1.18960691619165	Jurkat_T_cell	38884	GSM2879926	J	3
SRR6357959	8.45244736737432	4.61596251654871	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	5.42454381055059	4.48275948691614	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	7.69642634457769	5.35065318274744	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	4.63685650891484	4.65358830619104	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	6.12780757016362	5.91227008033045	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	4.22815604275884	3.00073982405908	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	9.13724465436162	3.44449855017908	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	5.56454558438481	5.16435958075769	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	9.67824597424688	0.661142360451296	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	5.00167794293584	4.36881161856897	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	7.71664948529424	-8.90222882103674	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	6.13618416852178	5.77770711112268	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	9.9106869227332	0.114602576973513	Jurkat_T_cell	1062	GSM2879941	None	None
SRR6357974	10.2843670374793	-2.32661913704626	Jurkat_T_cell	5014	GSM2879942	None	None
SRR6357975	6.13502736157598	4.72308732199915	Jurkat_T_cell	6394	GSM2879943	None	None
SRR6357976	10.1553902155799	-2.04031835865729	Jurkat_T_cell	5008	GSM2879944	None	None
SRR6357977	7.90645976132573	4.94986535239466	Jurkat_T_cell	7298	GSM2879945	None	None
SRR6357978	10.0568384653968	-0.413559544799253	Jurkat_T_cell	4888	GSM2879946	None	None
SRR6357979	4.13318200177373	4.35616017508753	Jurkat_T_cell	33756	GSM2879947	None	None
SRR6357980	10.1487755305213	-3.02559183907263	Jurkat_T_cell	7040	GSM2879948	None	None
