Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357999	-0.948608536762642	-6.82665013986475	Jurkat_T_cell	31340	GSM2879967	None	None
SRR6358000	0.425624470668388	-8.52135610299952	Jurkat_T_cell	5714	GSM2879968	None	None
SRR6358002	-1.73026504044001	-7.55833387094386	Jurkat_T_cell	19454	GSM2879970	None	None
SRR6358003	-0.917168755573677	-6.58261632638819	Jurkat_T_cell	5046	GSM2879971	None	None
SRR6358004	-2.08471335892146	-7.99971818643458	Jurkat_T_cell	82998	GSM2879972	None	None
SRR6358005	-1.67601813797419	-6.94057321267969	Jurkat_T_cell	6396	GSM2879973	None	None
SRR6358006	-1.41476644997065	-7.57256746011622	Jurkat_T_cell	5316	GSM2879974	None	None
SRR6358007	-0.81991519455378	-8.18951844888575	Jurkat_T_cell	7540	GSM2879975	None	None
SRR6358008	-1.69222917084162	-6.72829866128809	Jurkat_T_cell	9088	GSM2879976	None	None
SRR6358009	0.476907353358818	-6.14880132394678	Jurkat_T_cell	1106	GSM2879977	None	None
SRR6358010	0.368865590053154	-6.01949929910548	Jurkat_T_cell	1680	GSM2879978	None	None
SRR6358011	-0.394533534092354	-7.90554284768946	Jurkat_T_cell	5562	GSM2879979	None	None
SRR6358012	-3.03115977768366	-7.43842649179346	Jurkat_T_cell	22890	GSM2879980	None	None
SRR6358013	-2.87029160980647	-7.29281568246729	Jurkat_T_cell	9252	GSM2879981	None	None
SRR6358014	-0.0523170423931352	-6.4074807139004	Jurkat_T_cell	5588	GSM2879982	None	None
SRR6358015	-0.85102977280085	-6.61911153512843	Jurkat_T_cell	3156	GSM2879983	None	None
SRR6358016	-1.65788831238215	-6.45787095743067	Jurkat_T_cell	30638	GSM2879984	None	None
SRR6358017	-2.84815682892268	-7.26528215127833	Jurkat_T_cell	6056	GSM2879985	None	None
SRR6358018	-0.29466523651545	-6.97376298623927	Jurkat_T_cell	13500	GSM2879986	None	None
SRR6358019	-2.63779868606989	-7.1233067484463	Jurkat_T_cell	5152	GSM2879987	None	None
SRR6358020	-0.634535689396309	-7.4595293970669	Jurkat_T_cell	1012	GSM2879988	None	None
SRR6358021	0.235163311915947	-9.80318498330958	Jurkat_T_cell	4212	GSM2879989	None	None
SRR6358022	-0.699473042530464	-6.55250119882471	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	-1.0983745050854	-7.03988218027003	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	-0.871815581364082	-6.1491160364712	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	-0.771280903858589	-6.12311792093165	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	-0.867817301792549	-6.08491563516505	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	-0.913678545994209	-7.14977979379542	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	0.154414277034355	-5.63294839578516	Jurkat_T_cell	6432	GSM2879996	None	None
SRR6358029	-0.918278832477974	-7.39585160928614	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	-2.34941997055476	-7.34563111978419	Jurkat_T_cell	27580	GSM2879998	None	None
SRR6358031	-1.44364537720148	-6.31827687936671	Jurkat_T_cell	1842	GSM2879999	None	None
