Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6358022	-3.52818872440923	1.05467076188599	Jurkat_T_cell	20974	GSM2879990	None	None
SRR6358023	8.03474138270747	-0.654068697628632	Jurkat_T_cell	3862	GSM2879991	None	None
SRR6358024	-7.57737495411504	0.599869023623809	Jurkat_T_cell	13376	GSM2879992	None	None
SRR6358025	-10.2455539893018	1.13223929292236	Jurkat_T_cell	1330	GSM2879993	None	None
SRR6358026	7.43775461207759	0.0718197930482476	Jurkat_T_cell	1468	GSM2879994	None	None
SRR6358027	-10.2072744559156	1.11198110467468	Jurkat_T_cell	2192	GSM2879995	None	None
SRR6358028	6.28676126490962	0.134993563952789	Jurkat_T_cell	6432	GSM2879996	None	None
SRR6358029	3.87651536952388	0.810284029307708	Jurkat_T_cell	4562	GSM2879997	None	None
SRR6358030	-8.29355992783178	1.21776492482696	Jurkat_T_cell	27580	GSM2879998	None	None
SRR6358031	-10.3177926730024	1.36415053493057	Jurkat_T_cell	1842	GSM2879999	None	None
SRR6358032	-8.63115623999704	0.657424341502532	Jurkat_T_cell	10810	GSM2880000	None	None
SRR6358033	-9.60494710911382	0.599411259951934	Jurkat_T_cell	2024	GSM2880001	None	None
SRR6358034	-3.91153385151494	1.41072143203293	Jurkat_T_cell	4194	GSM2880002	None	None
