Runs	UMAP1	UMAP2	CellType	NumofReads	SampleName	JC	Replicates
SRR6357942	-5.0087431212315	2.86314682284662	Jurkat_T_cell	30818	GSM2879910	J	3
SRR6357943	-5.55282814701885	1.54113109031984	Jurkat_T_cell	50974	GSM2879911	J	3
SRR6357944	-4.11466152867168	-0.620161820256024	Jurkat_T_cell	3442	GSM2879912	J	3
SRR6357946	-4.21872790058941	1.43441111961672	Jurkat_T_cell	15804	GSM2879914	J	3
SRR6357948	-3.09939034184307	-0.0300400741927911	Jurkat_T_cell	180566	GSM2879916	J	3
SRR6357949	-4.67301447590679	-0.668019343220501	Jurkat_T_cell	2348	GSM2879917	J	3
SRR6357950	-5.65282185276836	0.539882611430378	Jurkat_T_cell	29270	GSM2879918	J	3
SRR6357951	-5.48428757389873	2.66079809138844	Jurkat_T_cell	21814	GSM2879919	J	3
SRR6357952	-3.1493418951878	0.145456742442341	Jurkat_T_cell	6016	GSM2879920	J	3
SRR6357953	-4.53187639912456	2.0072274319298	Jurkat_T_cell	17714	GSM2879921	J	3
SRR6357954	-5.86081869801373	1.66355307022402	Jurkat_T_cell	92946	GSM2879922	J	3
SRR6357955	-5.65009815892071	1.48484356323549	Jurkat_T_cell	21222	GSM2879923	J	3
SRR6357956	-5.568848445023	1.47880835453341	Jurkat_T_cell	208194	GSM2879924	J	3
SRR6357957	-4.26776058873028	1.78256471077272	Jurkat_T_cell	14996	GSM2879925	J	3
SRR6357958	-6.03133948048443	2.35779784241983	Jurkat_T_cell	38884	GSM2879926	J	3
SRR6357959	-4.24403984745831	1.53517110267946	Jurkat_T_cell	15528	GSM2879927	J	3
SRR6357960	3.3570833663097	-2.5040960796707	Jurkat_T_cell	312330	GSM2879928	J	3
SRR6357961	-3.30683977803081	0.685221623576374	Jurkat_T_cell	18318	GSM2879929	J	3
SRR6357962	-4.83597214421123	0.558417510188312	Jurkat_T_cell	13844	GSM2879930	J	3
SRR6357963	-4.98312409123272	0.727754782832355	Jurkat_T_cell	26332	GSM2879931	J	3
SRR6357965	-2.04508669575542	-2.04726748546293	Jurkat_T_cell	1002	GSM2879933	None	None
SRR6357967	-2.90657980641216	-0.662093687855511	Jurkat_T_cell	6576	GSM2879935	None	None
SRR6357968	-4.40622551640362	-0.736847925984173	Jurkat_T_cell	13174	GSM2879936	None	None
SRR6357969	-1.57982928952068	-3.45330720027617	Jurkat_T_cell	4522	GSM2879937	None	None
SRR6357970	-2.27295906742901	-2.7164493091934	Jurkat_T_cell	1540	GSM2879938	None	None
SRR6357971	-2.35205872258038	-2.92829184611967	Jurkat_T_cell	1054	GSM2879939	None	None
SRR6357972	-3.92475111683697	-1.33995966991117	Jurkat_T_cell	8060	GSM2879940	None	None
SRR6357973	-2.63717634877056	-2.23747258266142	Jurkat_T_cell	1062	GSM2879941	None	None
