Runs	UMAP1	UMAP2	CellType	NumofReads
SRR5353819	-3.58936828510052	-2.80649931340425	HSC	17738
SRR5353820	-4.43186324970013	-3.97075874715059	HSC	4846
SRR5353821	-4.64601653949505	-1.88422472386568	HSC	9400
SRR5353822	-4.05687469379193	-0.186384867717912	HSC	9062
SRR5353824	-4.22192376987225	-0.558433126499345	HSC	6102
SRR5353825	-2.69716924564129	-1.48804314046114	HSC	16162
SRR5353826	-4.08644861118084	-1.66325933842867	HSC	16330
SRR5353827	-3.77867692844158	-0.228479455997636	HSC	21120
SRR5353829	-4.07596343890911	-1.11857719330995	HSC	22274
SRR5353831	-3.05483955280071	-2.89128429799288	HSC	25512
SRR5353832	-3.91331142322308	-5.94809992222994	HSC	4546
SRR5353833	-3.05461257831341	-0.842349361469438	HSC	15348
SRR5353834	-4.54080528156048	-0.505413960506608	HSC	8566
SRR5353835	-4.16331142322308	-2.78257806210726	HSC	56802
SRR5353836	-3.82968992130047	-1.24145944028108	HSC	24064
SRR5353837	-4.64927142993695	-1.30414588360994	HSC	9392
SRR5353841	-4.20925039188153	-3.49822838216036	HSC	12910
SRR5353842	-1.82580250636822	-4.04648859410494	HSC	31444
SRR5353843	-3.54544252292401	-4.35099155812471	HSC	22196
SRR5353844	-3.86489528552777	-5.88916952519624	HSC	3564
SRR5353845	-3.65758031741863	-1.61676914601534	HSC	25778
SRR5353847	-3.76369327441937	-4.70132715611665	HSC	4650
SRR5353849	-4.10528510944134	-2.60771186261385	HSC	13830
SRR5353850	-4.04441303149945	-3.98859579472749	HSC	15774
SRR5353852	-4.8933600796867	-2.38619739918916	HSC	4552
SRR5353855	-4.71063703433758	-1.91852481274812	HSC	5572
SRR5353856	-3.09684366122967	-3.24336464314668	HSC	5414
SRR5353857	-1.70871204272991	-5.94401962666719	MPP	4594
SRR5353858	-2.16087335483319	-5.8977001419565	MPP	5842
SRR5353861	-2.58923381702191	-7.80792648701875	MPP	13028
SRR5353862	-2.96098894016033	-6.83803112416475	MPP	3514
SRR5353863	-1.77472466365582	-4.9158657303354	MPP	6766
SRR5353864	-1.58823889629132	-6.89691145329683	MPP	14596
SRR5353865	-1.47603625194317	-1.87558967976778	MPP	39084
SRR5353866	-0.781792105596125	-1.52890832333772	MPP	13910
SRR5353867	-0.946910561482966	-4.04630930333345	MPP	11692
SRR5353869	-1.27020019428021	-5.25213320164888	MPP	16060
SRR5353870	-2.25829833881146	-6.34659845738619	MPP	7712
SRR5353871	-3.21537059680706	-5.61230833440035	MPP	3682
SRR5353872	-1.57004588977581	-1.36149055867403	MPP	10654
SRR5353873	-1.59167379276043	-7.33785564809053	MPP	13612
SRR5353874	-1.10964983836895	-3.92154009251802	MPP	46144
SRR5353875	-2.90360206500775	-7.50482685475557	MPP	10252
SRR5353876	-1.91238993541485	-4.53561527638643	MPP	8060
SRR5353878	-1.93331188098675	-4.70134670644014	MPP	5758
SRR5353880	-2.54639762775189	-6.84728987126558	MPP	7308
SRR5353881	-1.70815819637066	-3.88352234273164	MPP	12272
SRR5353882	-1.67883485690838	-6.94293815999239	MPP	10034
SRR5353883	-1.04392165080792	-3.64560873418062	MPP	41060
SRR5353884	-2.15894645587689	-7.98494560628145	MPP	14952
SRR5353886	-1.79542297260052	-7.5286496391794	MPP	15524
SRR5353887	-1.11430496112591	-3.26315004735201	MPP	75434
SRR5353888	-2.2509416951347	-4.22459347157686	MPP	14116
SRR5353890	-1.70660823718792	-7.47810871510713	MPP	3862
SRR5353891	-1.50817054645306	-6.42610580830782	MPP	26602
SRR5353892	-1.72720307246929	-5.52098495869844	MPP	6970
SRR5353893	-1.19052404300457	-5.6318457832834	MPP	18174
SRR5353894	-1.18391507999188	-5.96397955327242	MPP	7918
SRR5353895	-1.75567239658123	0.0286684522131184	MPP	8528
SRR5353896	-1.36364144222027	-5.59936745076387	MPP	16418
SRR5353897	-1.59620589153057	-6.97229463963716	MPP	5550
SRR5353898	-2.48630708591229	-5.95830995946138	MPP	17468
SRR5353899	-2.72236055270916	-6.30906946568697	MPP	7572
SRR5353901	-0.252196253697931	-0.73403258233278	MPP	14294
SRR5353902	-1.78377336398846	-7.5543311348459	MPP	3744
SRR5353903	-2.02861923114544	-3.80589229970186	MPP	6114
SRR5353904	-3.25263971225506	-7.0310099831125	MPP	7986
SRR5353905	-0.793076218526423	-4.10873062520235	MPP	9870
SRR5353906	-4.02479595081097	-5.68177730946748	MPP	5558
SRR5353907	-1.22311967746502	-3.86158449559419	MPP	22490
SRR5353908	-1.00421112910992	-5.26860744862764	MPP	12988
SRR5353910	-1.43975061313397	-6.1758721581003	MPP	18052
SRR5353911	-1.21206182376629	-4.14820940404146	MPP	21530
SRR5353912	-2.44958442584759	-4.98079330830782	MPP	34960
SRR5353913	-3.06829351321942	-5.81094629674165	MPP	10222
SRR5353914	-3.42278188602215	-6.63533146290987	MPP	3850
SRR5353915	-0.645966471593439	-4.24831659703462	MPP	14326
SRR5353916	-3.83018773929363	-5.65711624531954	MPP	3088
SRR5353917	-1.08774179355389	-4.21302206425874	MPP	25406
SRR5353919	-1.85388654605633	-7.25582153706758	MPP	13618
SRR5353920	-1.6649197949577	-6.57116491704195	MPP	15288
SRR5353921	-1.88565749065167	-5.9602411499521	MPP	6844
SRR5353922	-1.07891768352276	-3.55082209019869	MPP	38324
